"phenotype";"term";"estimate";"std.error";"statistic";"p.value"
"Smoking Initiation";"batchb09";1,03085153355291e-08;5,87936168752068e-09;1,75333920303111;0,0795529811132748
"Smoking Initiation";"batchb10";1,51922167278908e-09;9,34125323285447e-09;0,162635744360914;0,870806226529248
"Smoking Initiation";"batchb11";-4,35832761060128e-09;1,62162479666756e-08;-0,268763009763889;0,788113721742585
"Smoking Initiation";"batchb12";2,40457671253606e-08;5,98689705778667e-09;4,01639896147641;5,9223484097117e-05
"Smoking Initiation";"batchb15";2,1702280787691e-08;1,04830886725483e-08;2,07021818336061;0,0384395912350344
"Smoking Initiation";"batchb16";2,91062379530727e-08;6,0137738805289e-09;4,83992889179145;1,30465452617356e-06
"Smoking Initiation";"batchb17";1,83510904166927e-08;9,74948000857917e-09;1,88226350539151;0,0598089409802112
"Smoking Initiation";"batchb18";-9,20254749301775e-08;6,17025513971753e-08;-1,49143710991488;0,135856224113851
"Smoking Initiation";"batchb19";1,91286484068579e-08;1,29744086685487e-08;1,47433681915907;0,140400360213093
"Smoking Initiation";"batchb20";1,48682567340804e-08;1,22326759575734e-08;1,21545414802518;0,224201525831073
"Smoking Initiation";"batchb21";2,9834157036893e-08;6,47794106781384e-09;4,6054999149539;4,12993778131272e-06
"Smoking Initiation";"batchb24";2,22718506379814e-08;6,96747818222379e-09;3,19654400853437;0,00139214163946488
"Smoking Initiation";"genderCis man";-8,05063106764963e-09;2,87544604161063e-09;-2,79978512938473;0,00511660053288322
"Smoking Initiation";"genderNon-binary";1,28154410718514e-08;1,21465008224795e-08;1,05507267147538;0,291399728496419
"Smoking Initiation";"genderSelf-define";2,36562841658579e-08;1,97475053930742e-08;1,1979378506287;0,230949721518978
"Smoking Initiation";"genderTrans man";3,78094678831255e-08;2,13565471622868e-08;1,77039235770718;0,0766709306022722
"Smoking Initiation";"genderTrans woman";1,02252652189005e-07;4,13821624508818e-08;2,47093544979369;0,0134809711984883
"Smoking Initiation";"pc1";-4,34911093797273e-11;1,24572927764487e-09;-0,0349121676436392;0,972149986974296
"Smoking Initiation";"pc2";1,36584987729264e-09;2,11847224584584e-09;0,644733429937995;0,519104380617794
"Smoking Initiation";"pc3";2,78675144069239e-09;1,97578070809379e-09;1,4104558412158;0,158414448223821
"Smoking Initiation";"pc4";3,51163295522728e-09;1,85176082248923e-09;1,89637501375949;0,05791910229986
"Smoking Initiation";"pc5";-2,56415429362224e-09;1,03794580126739e-08;-0,247041251141559;0,804877819219369
"Smoking Initiation";"pc6";7,75790026129548e-10;2,95948287325257e-09;0,262137021687485;0,793217423367295
"Suicide Attempt";"(Intercept)";2,0148106869514e-06;5,44444084085115e-09;370,067513973835;0
"Suicide Attempt";"batchb02";1,38818132576356e-08;1,12705655265365e-08;1,23168737406752;0,218074567687425
"Suicide Attempt";"batchb03";1,20455274744781e-09;9,14807097189234e-09;0,131672868646168;0,895243840156195
"Suicide Attempt";"batchb04";-1,32520250405288e-08;7,70520828136607e-09;-1,71987888667162;0,0854637314913619
"Suicide Attempt";"batchb05";-2,43191376457563e-08;1,03278103700171e-08;-2,35472348682521;0,0185422527305848
"Suicide Attempt";"batchb06";-1,78836658902124e-08;8,68584844741542e-09;-2,05894288836387;0,0395074530368078
"Suicide Attempt";"batchb07";-4,92654377413536e-10;1,1864071843563e-08;-0,0415248983577955;0,966877692388037
"Suicide Attempt";"batchb08";3,03240717182187e-08;5,74786652446391e-09;5,27570909817656;1,33067747935491e-07
"Suicide Attempt";"batchb09";2,07698563652794e-08;5,74282910244671e-09;3,61665931455813;0,000298869544745122
"Suicide Attempt";"batchb10";1,60948024297516e-08;9,12432739642918e-09;1,76394398518079;0,0777505593250267
"Suicide Attempt";"batchb11";2,02028333874793e-08;1,58396686077649e-08;1,27545808487278;0,202156030041556
"Suicide Attempt";"batchb12";2,74152459139198e-08;5,84786724888644e-09;4,68807596806174;2,76874677847899e-06
"Suicide Attempt";"batchb15";1,64768270313912e-08;1,02396467358052e-08;1,60912065196314;0,107599421981493
"Suicide Attempt";"batchb16";2,7935230880519e-08;5,87411992868891e-09;4,75564530851418;1,98638850016408e-06
"Suicide Attempt";"batchb17";2,19366131174624e-08;9,5230741877698e-09;2,30352223293975;0,0212555939884617
"Suicide Attempt";"batchb18";-4,07419141414466e-08;6,02696732556931e-08;-0,675993612386111;0,499049385467576
"Suicide Attempt";"batchb19";8,19546478537128e-09;1,26731124310535e-08;0,646681297112898;0,517842677945324
"Suicide Attempt";"batchb20";-1,17943926943439e-09;1,19486044954613e-08;-0,0987093739593105;0,921369618784912
"Suicide Attempt";"batchb21";2,48414369024095e-08;6,3275080638667e-09;3,92594314407385;8,65639732601605e-05
"Suicide Attempt";"batchb24";1,83903150405994e-08;6,80567697688467e-09;2,70220216196885;0,00689166917734656
"Suicide Attempt";"genderCis man";-4,62800998006004e-09;2,80867143202416e-09;-1,64775770041735;0,0994118173669761
"Suicide Attempt";"genderNon-binary";-5,11681456462714e-10;1,18644305493721e-08;-0,04312735064135;0,965600274961231
"Suicide Attempt";"genderSelf-define";4,98651561158448e-09;1,92889219441598e-08;0,258517071406071;0,796009469955418
"Suicide Attempt";"genderTrans man";1,32530126461457e-08;2,08605979849279e-08;0,635313170587017;0,525228541814178
"Suicide Attempt";"genderTrans woman";9,16310727633336e-09;4,04211714597403e-08;0,226690789638788;0,820665578084116
"Suicide Attempt";"pc1";2,68346709650069e-08;1,21680051843276e-09;22,0534677282764;5,15485277935671e-107
"Suicide Attempt";"pc2";1,18590119819873e-08;2,06927634542238e-09;5,73099480319368;1,00701909776299e-08
"Suicide Attempt";"pc3";5,90174338794532e-09;1,92989844026395e-09;3,05805904850523;0,00222952028903616
"Suicide Attempt";"pc4";2,63701542195116e-09;1,80875858764292e-09;1,45791452765821;0,144873514804251
"Suicide Attempt";"pc5";3,06198497832048e-08;1,01384226232123e-08;3,02017887014293;0,00252816515755499
"Suicide Attempt";"pc6";7,3712503764407e-10;2,89075673108905e-09;0,254993797892626;0,798729460960231
